2178	ကျွန်တော် ညစာစားနေတုန်း သူငယ်ချင်း အိမ် ရောက်လာတယ်။	My friend arrived home while I was having dinner.
2179	နိုင်ငံခြား သွားတဲ့အခါ ပတ်စပို့ကို ယူသွားတယ်။	I bring my passport when I go abroad.
2180	ဂျပန်ကို လာတုန်းက လေယာဉ်ကွင်းမှာ ဓာတ်ပုံရိုက်ခဲ့တယ်။	I took photos at the airport when I was visiting Japan.
2187	အခန်းမှ ရှိတုန်းက ဖုန်းဆက်တယ်။	They call while [I] was in the room.
2189	လူငယ်ပိုင်းတုန်းက ဆို ခဏခဏ ရေကူးတယ်။	When [I] was young, I go swimming very often.
2192	တီဗွီကြည့်ရင်း ထမင်းစားတယ်။	[I] have my meals while watching television.
2205	ဒီနှစ်နွေရာသီပိတ်ရက်မှာ ပင်လယ်ကိုလည်း သွားဖြစ်တယ်၊ တောင်လည်း တက်ဖြစ်တယ်။	[I] happened to go to the beach and also hiking during Summer holidays this year.
2206	အမှောင်ထဲမှာ စာဖတ်ရင် မျက်စိ ပျက်တတ်တယ်။	It is harmful for the eyes if [you] read in the dark.
2213	လက်ဖက်ရည်လေးဘာလေး သောက်ရအောင်လား။	Shall we have some tea?
2220	နွေဦးရာသီထဲ ဝင်လာပေမယ့် နွေးမလာသေးဘူး။	Although it's already Spring, it hasn't got any warmer.
2227	ကျွန်တော် မနေ့က တက္ကသိုလ်ကို သွားတယ်။	I went to the university yesterday.
2229	ဆေးလိပ် ဖျက်လိုက်ပြီ။	I have stopped smoking.
2232	ဒီနေ့ ဘယ်သူမှ မလာဘူး။	Nobody came today.
2234	မင်း တော်တော် အလုပ်လုပ်တာပဲနော်။	You are such a workaholic.
2247	လက်ဖက်ရည်တို့ဘာတို့ သောက်ဦးမလား။	Would you like some tea or something?
2249	ဘောပင် ပါမလာတဲ့ သူတွေ ခဲတံနဲ့ ဆိုလည်း ရတယ်။	For those who didn't bring pens, pencil is also fine.
2332	ဟုတ်ကဲ့၊ ကောင်းပါပြီ၊ လုပ်ပါ။	Yes, okay, please do.
2369	ကောင်းပါပြီ၊ လုပ်ပါ။	Okay, please do.
2383	အဖိုး ထိုက်တဲ့ အရာ မဟုတ်ပေမယ့် လက်ခံပေးပါ။	It's not much but please accept it.
2391	ကျေးဇူးတင်ပါတယ်။	Thank you.
2396	ဟုတ်တယ်။	Yes.
2409	ဘယ်လောက်လဲ။	How much is it?
2415	ဒါဆိုရင်၊ ကူညီပေးပါ။	If so, please help.
2429	သူငယ်ချင်းနဲ့ ဥရောပကို အလည်သွားမလားလို့ စိတ်ကူးနေတယ်။	I am thinking to visit Europe with my friend.
2495	ဒီအဆောက်အအုံရဲ့ တတိယထပ်မှာ ရှိတယ်။	It's on the third floor of this building.
2497	တတိယထပ်ကို ဘယ်လို သွားရမလဲ။	How can I get to the third floor?
2498	ဟိုမှာ ဓာတ်လှေခါး ရှိတယ်။	There's any elevator over there.
2520	အေး၊ ကြိုက်ပါတယ်။	Yes, I like it.
2548	ဟယ်လို။	Hello.
2562	ဒါပဲနော်၊ နောက်မှ တွေ့မယ်။	Alright, see you later.
2599	ဘာဖြစ်လို့လဲ။	Why?
2637	ဪ၊ ဟုတ်လား။	Oh, really?
2651	နေ့ခင်း နားတဲ့ အချိန်မှ ပြန်ပေးလို့ ရမလား။	Can I return it at breaktime this afternoon?
2672	တစ်ဆိတ်လောက်၊ တောင်းဆိုပါရစေ။	Excuse me. Can I ask a favor?
2734	နိုင်ငံခြားမှာ အလုပ်လုပ်ဖို့ စိတ်ကူးနေတယ်။	I am thinking to work abroad.
2744	ဆရာ၊ ဒါ ကျွန်တော်ရဲ့ အမေပါ။	This is my mother, sir.
2751	အအေးမိသွားလို့ ဆေးသောက်မယ်။	I am going to take medicine because I caught cold.
2753	လူတွေ အများကြီး သေကုန်တယ်။	A lot of people died.
2754	ထမင်းစားပြီးရင် သွားတိုက်တယ်။	I brush my teeth after meals.
2755	မစ္စတာခိမုရက ဉာဏ် အရမ်း ကောင်းတယ်။	Mr. Kimura is very smart.
2756	စာတိုက်က ဘူတာဘေးမှာ ရှိတယ်။	The post office/mailbox is beside the station.
2757	မနက်ဖန် အထုပ် ရောက်မယ်။	The package will arrive tomorrow.
2758	ရထားက ဘူတာကို ရောက်တော့မယ်။	The train is about to arrive at the station.
2759	စာအိတ်မှာ နာမည်ကို ရေးလိုက်မယ်။	I will write down the name on the envelope.
2761	ဘူတာရဲ့ အနောက်မှာ စူပါမားကက် ရှိတယ်။	There is a supermarket behind the station.
2762	မနေ့က အရမ်း အေးလို့ အအေးမိသွားတယ်။	It was freezing yesterday that I caught cold.
2763	ခေါင်းကိုက်လို့ ဒီနေ့ စောစော အိပ်မယ်။	I will go to bed early tonight because of the headache.
2764	ဗိုက်နာလို့ ဆေးရုံ သွားတယ်။	[I] went to the hospital due to abdominal pain.
2766	သွားကိုက်လို့ ဘာမှ မစားနိုင်ဘူး။	[I] couldn't eat anything because of the toothache.
2767	ထိုင်ခုံမှာ ထိုင်ပြီး စကားပြောမယ်။	Let's have a seat and talk.
2769	ရေခဲသေတ္တာထဲမှာ ဘာမှ မရှိဘူး။	There's nothing in the fridge.
2771	ရေဒီယိုနဲ့ သတင်း နားထောင်တယ်။	[I] listen to the news on the radio.
2772	ရေဒီယိုကက်ဆက်က ရေဒီယိုရော သီချင်းရော နားထောင်လို့ ရတယ်။	Radio cassette can listen to both radio and music.
2774	မစ္စတာမဆုအိက ခဲတံ ငှားပေးတယ်။	Mr. Masui lent [me] a pencil.
2775	နောက်အပတ် အိမ်ခြံမြေဝန်ဆောင်မှုရုံးခန်းမှာ အိမ်ခန်းအသစ် သွားရှာမယ်။	I will search for a new apartment at the real estate office next week.
2776	အိမ်အဝင်၀နဲ့ လျှောက်လမ်းတွေကို သန့်ရှင်းရေးလုပ်တယ်။	[I] clean the foyer and the passage of the house.
2777	အိမ်အဝင်၀မှာ ပန်းအိုး ထားထားတယ်။	[I] keep a vase at the foyer.
2778	အိမ်သစ်က မီးဖိုချောင် ကျယ်လို့ အရမ်း အဆင်ပြေတယ်။	It's very convenient having a spacious kitchen at the new apartment.
2779	ညစာစားပြီး၊ ရေချိုးပြီး အိပ်တယ်။	[I] have dinner, shower, and sleep.
2780	ဒီဖိနပ်က အဟောင်းပါ။	These are the old shoes.
2781	ဘူတာကနေ ကျောင်းကို ဝေးလို့ ဘတ်စ်ကား စီးတယ်။	I take bus from from the station to school because it is far.
2782	အိမ်အသစ်က ဘူတာနဲ့ နီးလို့ အရမ်း အဆင်ပြေတယ်။	The new apartment is very convenient because it's close to the station.
2783	မစ္စတာမဆုအိက အဖြူရောင်အင်္ကျီကို ဝတ်ထားတယ်။	Mr. Masui is wearing a white top.
2784	ပူတဲ့ နေ့ ဆို ဦးထုပ် ဆောင်းပြီး အပြင်ထွက်တယ်။	I wear a hat outside on sunny days.
2785	အိမ်အဝင်၀မှာ ဖိနပ်ကို ချွတ်တယ်။	I take off my shoes on entering the house.
2786	ရထားပေါ်မှာ ထီး မေ့ကျန်ခဲ့တယ်။	I forgot my umbrella on the train.
2787	မနေ့က ပိုက်ဆံအိတ်အသစ် ဝယ်လိုက်တယ်။	I bought a new wallet/purse yesterday.
2788	ဟို မျက်မှန် တပ်ထားတဲ့ လူက မစ္စတာမဆုအိပါ။	That man with glasses over there is Mr. Masui.
2789	စာအုပ်ဆိုင်မှာ မဂ္ဂဇင်းကို ဝယ်တယ်။	I buy magazines at the bookstore.
2790	ဒီနေရာက ဒုတိယထပ်ပါ။	This is the second floor.
2791	မစ္စတာမဆုအိဆီကို ပို့စကတ် ပို့မယ်။	I will send a postcard to Mr. Masui.
2792	စာအိတ်မှာ တံဆိပ်ခေါင်း ကပ်တယ်။	[I] stick the stamp on the envelope.
2793	ရှပ်အင်္ကျီ တစ်ထည် ရှိတယ်။	[I] have a shirt.
2794	ဓာတ်ပုံ နှစ်ပုံ ရိုက်လိုက်တယ်။	I took two photos.
2795	ဘဏ်ဖွင့်ချိန်က မနက်ကိုးနာရီကနေ ညနေသုံးနာရီထိပါ။	The bank's opening hours are from 9:00AM to 3:00PM.
2796	မစ္စတာမဆုအိကို ပိုက်ဆံ ပြန်ဆပ်မယ်။	I will pay back Mr. Masui.
2797	စာကြည့်တိုက်မှာ စာအုပ် ပြန်အပ်မယ်။	I will return books at the library.
2798	ပိုက်ဆံ ထည့်ပြီး ခလုတ်ကို နှိပ်တယ်။	I insert the money and press the button.
2800	ဘူတာကနေ နံပါတ်ဆယ်ငါးဘတ်စ်ကား စီးမယ်။	I will take bus number fifty from the station.
2801	ဒီနာရီက ယန်းထောင့်ငါးရာပါ။	This watch is one thousand and five hundred yen.
2802	ယန်းသုံးသောင်းနဲ့ ကင်မရာ ဝယ်လိုက်တယ်။	I bought a camera with thirty thousand yen.
2803	အဲဒီလူရဲ့ နာမည်ကို မေ့သွားတယ်။	I forgot that person's name.
2805	ဒီနေ့ စားသောက်ဆိုင်မှာ ညစာ စားမယ်။	I am going to have dinner at a restaurant today.
2806	ဂျပန်ကအစားအသောက်တွေက စားလို့ ကောင်းပေမယ့် ဈေးကြီးတယ်။	Japanese food are delicious but expensive.
2807	ကျွန်တော် ပေါင်မုန့်ရော ထမင်းရော ကြိုက်တယ်။	I like both bread and rice.
2808	ဒီည သူငယ်ချင်းရဲ့ အိမ်မှာ ထမင်းစားမယ်။	I am going to have dinner at a friend's house tonight.
2809	ဒီနေ့ ညစာအတွက် ကာရီ ချက်မယ်လို့ စိတ်ကူးထားတယ်။	I am thinking to cook curry for dinner tonight.
2810	ကာရီက အန္ဒိယအစားအစာပါ။	Curry is Indian cuisine.
2811	ကျွန်တော် အရက် သိပ် မသောက်ဘူး။	I don't drink alcohol much.
2812	ဇွန်းနဲ့ ကော်ဖီထဲကို သကြား ထည့်တယ်။	I put sugar into the coffee with a spoon.
2813	ကိတ်မုန့် စားတဲ့ အခါ ခက်ရင်းကို သုံးတယ်။	I use fork when I eat cake.
2814	ပြင်သစ်ဟင်းလျာက ဓားနဲ့ ခက်ရင်းကို သုံးပြီး စားတယ်။	I use fork and knife to eat French cuisine.
2815	အန္တရာယ်များလို့ ဓား မသုံးရဘူး။	[I] can't use knife because it's dangerous.
2817	ပန်းကန်ပြားအသစ်ကို သုံးမယ်။	I am going to use the new plate.
2818	ကျွန်တော် မနက်တိုင်း မနက်စာ စားတယ်။	I eat breakfast every morning.
2819	ကျောင်းဆင်းတော့ သူငယ်ချင်းနဲ့ ကော်ဖီဆိုင်မှာ လက်ဖက်ရည် သောက်တယ်။	I had tea at a café with my friend after class.
2820	ကျွန်တော် မနက်တိုင်း ကော်ဖီ သောက်တယ်။	I drink coffee every morning.
2821	ကျွန်တော် ကော်ဖီထက် လက်ဖက်ရည်ကို ပိုကြိုက်တယ်။	I prefer tea to coffee.
2822	ကျွန်တော် နွားနို့ မကြိုက်လို့ သိပ် မသောက်ဘူး။	I don't drink milk much because I don't like it.
2823	အရက် သောက်ပြီးတဲ့ အခါ ရေသောက်ပေးရင် ကောင်းတယ်။	Drinking water after drinking alcohol is good.
2824	သောက်ထားလို့ ခွက်ကို ပြောင်အောင် ဆေးတယ်။	I washed the cup thorougly because I drank with it.
2825	သူငယ်ချင်းဆီက ခွက် လှလှလေး ရခဲ့တယ်။	I received a beautiful cup from a friend.
2826	ကျွန်တော် ကော်ဖီကို သကြား ထည့်သောက်တယ်။	I drink coffee with sugar.
2828	ပိုက်ဆံအိတ်ထဲကို ပိုက်ဆံ ထည့်တယ်။	I put the money into my wallet/purse.
2829	မစ္စတာမဆုအိက ကျွန်တော့်ကို ကော်ဖီ ဖျော်ပေးတယ်။	Mr. Masui made coffee for me.
2830	ဒီရထားက တိုကျိုကို သွားတယ်။	This train goes to Tokyo.
2831	မြေအောက်လိုင်းက ဈေးပေါပြီး အရမ်းအဆင်ပြေတယ်။	Subway is cheap and very convenient.
2832	ရထားစီးတဲ့အခါ လက်မှတ် ဝယ်တယ်။	I buy tickets to ride train.
2833	ဓာတ်လှေခါး မစီးဘဲ လှေခါးကို သုံးတယ်။	I use the stairs instead of the elevators.
2834	သန့်စင်ခန်းက နှစ်ထပ်မှာ ရှိတယ်။	The restroom is on the second floor.
2835	အိမ်သာက ထွက်လာတဲ့ အခါ လက်ကို ဆေးတယ်။	I wash my hands after using the toilet.
2836	ဘူတာရဲ့ ဝင်ပေါက်မှာ လက်မှတ်ကို ပြတယ်။	I show my ticket at the station's entrance.
2837	ဒီထွက်ပေါက်ကနေ ထွက်ရင် စာကြည့်တိုက်နဲ့ အနီးဆုံးကို ရောက်မယ်။	If you leave from this exit, it will lead you near the library.
2838	သံရုံး သွားမှာ ဆိုရင် နောက်ဘူတာမှာ ဆင်းရမယ်။	Embassy is at the next station.
2839	ကျောင်းအထိ လမ်းမလျှောက်ဘဲ ဘတ်စ်ကား စီးတယ်။	I go to school on foot instead of taking the bus.
2840	စူပါမားကက် ပိတ်ထားလို့ ဈေးမဝယ်ခဲ့ရဘူး။	I couldn't buy because the supermarket was closed.
2841	အိတ်ကို ပိတ်မထားဘူး။	The bag is not closed.
2842	ကျွန်တော်နဲ့ မစ္စတာမဆုအိနဲ့က အတန်း အတူတူပဲ။	Mr. Masui and I are in the same class.
2843	စာသင်ခန်းမှာ စာရေးခုံနဲ့ ထိုင်ခုံ ရှိတယ်။	There are desks and chairs in the classroom.
2844	အဝင်၀နဲ့ စင်္ကြံကိုလည်း သန့်ရှင်းရေးလုပ်မယ်။	I will clean the foyer and the passage.
2845	ကျွန်တော် စာကို သိပ် စိတ်မဝင်စားဘူး။	I am not very interested in studying.
2846	ရှေ့အပတ်က အလုပ်များလို့ စာမလုပ်နိုင်ဘူး။	I couldn't study because I was busy last week.
2847	ဒီမှာ ရှိတဲ့ ကလေးတွေ အားလုံး တစ်ကျောင်းတည်းက တပည့်တွေပါ။	All the kids here are students from the same school.
2848	စာသင်ချိန်အတွင်း ဆရာက တပည့်ကို မေးခွန်းမေးတယ်။	The teacher asks questions to students during class.
2851	နောက်အပတ် ကျွန်တော် သူငယ်ချင်းနဲ့ တိုကျို သွားလည်မယ်။	Next week I am visiting Tokyo with my friend.
2852	မနေ့က တစ်နေ့လုံး စာဖတ်လိုက်လို့ ဒီနေ့တော့ ကစားမယ်။	I studied the whole day yesterday, so today I am going to play.
2853	မနက်ဖန် စာမေးပွဲ ရှိလို့ ဒီည စာဖတ်မယ်။	I am going to study tonight because I have an exam tomorrow.
2854	ကျွန်တော် မစ္စတာမဆုအိ ရေးတဲ့ စာစီစာကုံးကို ဖတ်တယ်။	I read the essay Mr. Masui wrote.
2855	မနက်ဖန် ဆရာ့ဆီ စာစီစာကုံး ထပ်မယ်။	I will turn in the essay tomorrow.
2856	အဖြေ မရေးခင် မေးခွန်းကို သေချာဖတ်ရတယ်။	Read the question carefully before writing the answer.
2857	ဒီပုစ္ဆာက အရမ်း လွယ်တယ်။	This problem is very easy.
2858	ကျောင်းမှာ နေ့တိုင်း ခန်းဂျီးစာမေးပွဲ ရှိတယ်။	There is a Kanji exam at school everyday.
2860	များများ လေ့ကျင့်ရင် ဂျပန်စကား ကျွမ်းလာမယ်။	The more you practice, the more fluent your Japanese will be.
2861	မနေ့ကစာမေးပွဲက လွယ်တယ်။	The exam was easy yesterday.
2862	ကျွန်တော် နိုင်ငံခြားသားတွေကို ဂျပန်စာ သင်ပေးနေတယ်။	I am teaching foreigners Japanese.
2863	မေးခွန်း ခက်လို့ မဖြေနိုင်ဘူး။	I didn't do well because the questions were difficult.
2864	နေ့တိုင်း ကျောင်းဆင်းရင် တင်းနစ် လေ့ကျင့်တယ်။	I practice tennis after school every day.
2865	နောက်အပတ် အလှပြင်ဆိုင်မှာ ဆံပင် သွားညှပ်မလို့ စိတ်ကူးနေတယ်။	I am thinking to go have a haircut at the salon next week.
2866	ကျွန်တော် ဘယ်ဘက်လက်နဲ့ တူကို ကိုင်တယ်။	I hold chopsticks with my left hand.
2867	ရှေ့ကအကွေ့ ရောက်ရင် ညာဘက်ကို ချိုးမယ်။	Turn right on the next corner.
2868	ကျွန်တော့်ရှေ့မှာ မစ္စတာမဆုအိ ထိုင်တယ်။	Mr. Masui sits in front of me.
2869	ကျွန်တော့်နောက်မှာ လူတွေ အများကြီး တန်းစီနေတယ်။	There are a lot of people queuing behind me.
2870	အမြဲတမ်း ဒီခဲတံချည်းပဲ သုံးနေလို့ တိုတောင်တိုသွားပြီ။	I have been using the same pencil that it has gone blunt.
2871	ကိတ်မုန့်ကို ဓားနဲ့ လေးပိုင်း ပိုင်းတယ်။	I cut the cake into four slices with a knife.
2873	ကျွန်တော့်ညီမက အရပ် ပုပြီး ဆံပင် ရှည်တယ်။	My younger sister is short and have long hair.
2874	ပင်ပန်းလို့ ထိုင်ပြီး အနားယူမယ်။	I am going to sit down and rest because I am tired.
2875	ရဲကင်းကရဲသားကို လမ်း မေးခဲ့တယ်။	I asked directions from a policeman at station.
2876	ရဲကင်းမှာ မြို့ရဲ့ မြေပုံကို ချိတ်ထားတယ်။	The police station has a map of the city.
2877	လမ်းဆုံမှာ ရဲတွေ အများကြီးပဲ။	There are a lot of police at the junction.
2878	ရဲက ကျွန်တော့်ကို နာမည် မေးတယ်။	The police asked my name.
2879	ရဲသားက ဘူတာအထိ လမ်းညွှန်ပေးတယ်။	The policeman gave me directions to the station.
2880	လမ်း မသိလို့ မြေပုံကို ကြည့်တယ်။	I checked the map because I didn’t know the direction.
2881	မနေ့က ဘူတာနားကို ဈေးဝယ် သွားတယ်။	I went shopping near the station yesterday.
2882	မစ္စတာမဆုအိဆီက ဒီည သွားမယ့် စားသောက်ဆိုင်ရဲ့ ဖုန်းနံပါတ်ကို မေးထားတယ်။	I asked the phone number of the restaurant we are going tonight from Mr. Masui.
2884	အဲဒီအဆောက်အအုံရဲ့ ဘယ်ဘက်ကို ကွေ့လိုက်ရင် ဆေးရုံ ရှိတယ်။	If you turn left around that building, there is a hospital.
2885	အန္တရာယ်ရှိလို့ ဒီကို မဝင်ရဘူး။	[You] cannot enter because it is dangerous.
2886	ည အရမ်း မိုးချုပ်ပြီမို့ တစ်ယောက်တည်း ပြန်ရမှာ အန္တရာယ်များတယ်။	It's dangerous to go back alone because it's very late at night.
2887	စာသင်ချိန်မှာ ဘေးနားကလူနဲ့ စကားမပြောရဘူး။	You must not talk with the people beside you during class.
2888	အဲဒီကော်ဖီဆိုင်က စာအုပ်ဆိုင်ရဲ့ ဘေးနားမှာ ရှိတယ်။	That coffee shop is beside the bookstore.
2889	မစ္စတာမဆုအိရဲ့ အိမ်က ကျွန်တော့်အိမ်ရဲ့ ဘေးမှာ ရှိတယ်။	Mr. Masui's house is beside my home.
2890	ကျွန်တော့်ဘေးမှာ ထားထားတဲ့ အိတ်ကို မစ္စတာမဆုအိကို ပေးလိုက်တယ်။	I passed the bag beside me to Mr. Masui.
2891	ပိုက်ဆံအိတ် ပျောက်သွားလို့ ရဲစခန်းကို သွားမယ်။	I am going to the police station because I lost my wallet/purse.
2892	မစ္စတာမဆုအိဆီက ငှားလာတဲ့ မဂ္ဂဇင်း ပျောက်သွားပြီ။	I lost the magazine that I borrowed from Mr. Masui.
2893	သူငယ်ချင်း လာမှာမလို့ အခန်းကို သန့်ရှင်းရေးလုပ်မယ်။	I am going to clean the room because my friend is coming cover.
2894	ဒီအခန်းက ပြတင်းပေါက် မရှိဘူး။	This room doesn't have a window.
2895	စာရေးခုံပေါ်မှာ ပြက္ခဒိန် ထားထားတယ်။	There is a calendar on the desk.
2896	ကုန်တိုက်ကနေ နောက်နှစ်အတွက်ပြက္ခဒိန်ကို ဝယ်တယ်။	I buy next-year calendar from the mall.
2898	အခန်းက မှောင်လို့ မီးကို ထွန်းတယ်။	I turned on the light because it was dark.
2899	မနေ့က ပင်ပန်းနေလို့ ချက်ချင်း အိပ်ပျော်သွားတယ်။	Yesterday, I was out like a light because I was exhausted.
2900	အချိန် မသိလို့ စာသင်ခန်းနာရီကို ကြည့်လိုက်တယ်။	I looked at the clock in the classroom to check the time.
2901	အခန်းမီး ဖွင့်ပြီး စာဖတ်တယ်။	I read with the room lights on.
2902	အိမ်အဝင်၀မှာ ပန်းအိုး ထားထားတယ်။	I put a vase at the foyer.
2906	ဒီလမ်းက အရမ်းကျဉ်းပြီး အန္တရာယ်များတယ်။	This road is very narrow and dangerous.
2907	အဲဒီလမ်းဆုံကို ဖြတ်ပြီး ဘယ်ဘက်ကို ကွေ့မယ်။	Go past that crossing, then turn left.
2908	ဂျပန်ကားက ဈေးကြီးပေမယ့် ကောင်းတယ်။	Japan-made cars are expensive but good.
2909	ပြည်ပမှာ ဂျပန်ကားတွေ ရောင်းနေတယ်။	They sell Japan-made cars worldwide.
2910	ဒါ မော်တော်ကားမဂ္ဂဇင်း ပါ။	This is a motorcar magazine.
2911	ဘူတာကနေ ကုမ္ပဏီကို တက္ကစီ စီးသွားတယ်။	I took a taxi from the station to the company.
2912	တက္ကစီနဲ့ အိမ်ပြန်မယ်။	I will go back home by taxi.
2913	သူငယ်ချင်းရဲ့ စက်ဘီးနောက်ကနေ လိုက်စီးတယ်။	I ride behind my friend's bicycle.
2914	မိုးရွာလည်း စက်ဘီးနဲ့ သွားတယ်။	I go by bicycle even if it is raining.
2915	မနေ့က သူငယ်ချင်းနဲ့ ချောင်းကို သွားကစားတယ်။	Yesterday, I went and played with my friend in the stream.
2916	အိမ်က အဲဒီချောင်းရဲ့ တစ်ဖက်မှာ ရှိတယ်။	The house is on the other side of the stream.
2917	တံတားကို ကူးရင် ချက်ချင်း ပန်းခြံ ရှိတယ်။	There is a park past the bridge.
2918	ကျွန်တော် မနက်တိုင်း လမ်းလျှောက် ထွက်တယ်။	I go jogging every morning.
2919	ကျွန်တော် မနက်တိုင်း လမ်းလျှောက်တယ်။	I jog every morning.
2920	လမ်းကူးပြီး ဘယ်ဘက်ခြမ်းကနေ လျှောက်ရအောင်။	Let's walk on the left side after crossing the road.
2921	ချောင်းဟိုဘက်ကို သွားချင်လို့ တံတားကို ကူးတယ်။	I cross the bridge because I want to get to the other side of the stream.
2923	ပူလို့ ရေကူးကန်မှာ ရေကူးတယ်။	I swim in the swimming pool because it is hot.
2924	သီချင်းဆို ညံ့လို့ အဆိုလေ့ကျင့်မလား စဉ်းစားနေတယ်။	I am thinking to practice singing because I am awful at it.
2925	ညီလေးက ဘောလုံးကစား တော်လို့ သူ့ဆီက သင်ထားတာ။	I learnt football from my younger brother because he is really good at it.
2926	မစ္စတာမဆုအိက ဟင်းချက် တော်တယ်။	Mr. Masui is really good at cooking.
2927	ကျွန်တော် ပန်းချီ ဆွဲတာ ညံ့တယ်။	I am bad at painting.
2928	ကျောင်းအထိ ဆို ဘတ်စ်ကားထက်စာရင် ရထားက ပိုမြန်တယ်လို့ ထင်တယ်။	I think train would be faster than bus to school.
2929	မစ္စတာမဆုအိက အပြေးမြန်တယ်။	Mr. Masui is a fast runner.
2931	ကျွန်တော် လမ်းလျှောက်တာ အရမ်း နှေးတယ်။	I walk very slowly.
2933	ခြေထောက် နာလို့ မပြေးနိုင်တော့ဘူး။	I can't run any longer because my foot hurts.
2934	ဟိုဘက်ကကောင်းကင်မှာ ငှက်တွေ ပျံနေတယ်။	There are birds flying over there in the sky.
2935	နောင်နှစ် ကျရင် နိုင်ငံခြားခရီးသွားမလို့ စိတ်ကူးနေတယ်။	I am thinking to travel abroad next year.
2936	ကျွန်တော် အင်္ဂလိပ်စကား ပြောတတ်တယ်။	I can speak English.
2937	အဘိဓာန် သုံးပြီး အင်္ဂလိပ်စာ လေ့လာတယ်။	I use dictionary to learn English.
2939	မနက်ဖန် နိုင်ငံခြားသားမိတ်ဆွေနဲ့ တွေ့မယ်။	I am meeting my foreign friend tomorrow.
2940	အဲဒီလမ်းဆုံကနေ ညာဘက်ကို ကွေ့ရင် သံရုံးကို တွေ့မယ်။	If you turn right around that corner, you will see the embassy.
2941	ကျွန်တော် မနက်ဖန် သံရုံးကို သွားမယ်။	I am going to the embassy tomorrow.
2943	ဂျပန်က ကျဉ်းတဲ့ နိုင်ငံ ဖြစ်တယ်။	Japan is a small country.
2944	ဒီဟိုတယ်ကအခန်းတွေက အရမ်း သန့်တယ်။	The hotel rooms are very clean.
2946	မစ္စတာမဆုအိက နိုင်ငံခြားမှာ သုံးနှစ် နေခဲ့တယ်။	Mr. Masui had lived abroad for three years.
2947	နောက်နှစ် ကျရင် နိုင်ငံခြားကို အလည်သွားမလားလို့ စိတ်ကူးထားတယ်။	I am thinking to go on an oversea-vacation next year.
2948	စာအုပ်ဆိုင်ကနေ ခရီးသွားလမ်းညွှန်စာအုပ် ဝယ်လာတယ်။	I bought a tour-guide book from the bookstore.
2949	ဒီနေ့ ဒီဆိုင်မှာ အသား ဈေးပေါတယ်။	Meat is cheap at this shop today.
2950	အဲဒီမှာ ဆိုင်တွေ အများကြီး တန်းစီနေတာပဲ။	There are a lot of shops lining up.
2951	ကျွန်တော် သစ်သီးတို့ ဟင်းသီးဟင်းရွက်တို့ကို ဟင်းသီးဟင်းရွက်ဆိုင်မှာ ဝယ်တယ်။	I buy fruits and vegetables at the vegetable shop.
2952	စူပါမားကက်ထက် စာရင် ကုန်စိမ်းဆိုင်က ဈေးချိုတယ်။	Groccery stores are cheaper than supermarkets.
2953	မနေ့တုန်းကညစာက အသားဟင်းနဲ့ပါ။	Last night dinner was fish.
2954	ကျွန်တော် အသားထက် ငါးကို ပိုကြိုက်တယ်။	I prefer fish to other meats.
2955	အမဲသားက အသားတွေထဲမှာ ဈေးအကြီးဆုံးပဲ။	Beef is the most expensive out of all meat.
2956	ကျွန်တော် ဝက်သား မစားနိုင်ဘူး။	I don't eat pork.
2957	ကြက်သားက ဈေးပေါပေမယ့် အမဲသားက ပိုစားလို့ကောင်းတယ်။	Chicken is cheap but beef is more tasty.
2958	ပင်လယ်နဲ့ နီးတဲ့ နေရာကငါးတွေက စားလို့ ကောင်းတယ်။	The fish from the place close to the beach are very good.
2959	ရေခဲသေတ္တာထဲမှာ ဟင်းသီးဟင်းရွက်နဲ့ ကြက်ဥ ရှိတယ်။	There are vegetables and eggs in the fridge.
2960	ဟင်းရွက်တွေကို လှီးပြီး ဆေးမယ်။	I will chop and wash the vegetables.
2961	ကျွန်တော် မနက်တိုင်း ဟင်းသီးဟင်းရွက်နဲ့ သစ်သီး စားတယ်။	I eat vegetables and fruits every morning.
2962	ကားက ဈေးကြီးပေမယ့် အဆင်ပြေတယ်။	The car is expensive but it's convenient.
2965	စာကြည့်တိုက်ကနေ စာအုပ် သုံးအုပ် ငှားခဲ့တယ်။	I borrowed three books from the library.
2966	စာကြည့်တိုက်က မနက်၉နာရီကနေ ည၈နာရီအထိ ဖွင့်ပါတယ်။	The library opens from morning nine to evening eight.
2967	စာကြည့်တိုက်မှာ စာအုပ်စင်တွေ အများကြီး တန်းစီနေတယ်။	There are many bookshelves lined up in the library.
2968	အဘိဓာန် ဟိုကစာအုပ်စင်မှာ ရှိတယ်။	There is a dictionary on that bookshelf.
2969	မဂ္ဂဇင်းကို စာကြည့်တိုက်မှာ ငှားလို့ မရဘူး။	Magazine cannot be borrowed at the library.
2970	ဒီမဂ္ဂဇင်းက ဖတ်လို့ ကောင်းတယ်။	This magazine is good.
2971	အဲဒါ ဒီနေ့သတင်းစာပါ။	That's today's newspaper.
2973	ဒါကို မိတ္တူ ငါးစောင် ကူးမယ်။	I will have five copies of this.
2974	အဘိဓာန်ကို သုံးပြီး ဂျပန်စာ လေ့လာတယ်။	I learnt Japanese by using the dictionary.
2975	စာကြည့်တိုက်မှာ စာအုပ်ကို ကော်ပီ ကူးခဲ့တယ်။	I copied the book at the library.
